ReadingID,StationName,DateTime,RoadSurfaceTemperature,AirTemperature
367,AuroraBridge,2020-05-26T16:56:00.000,68.51,65.38
368,AuroraBridge,2020-05-26T17:01:00.000,68.48,65.35
369,AuroraBridge,2020-05-26T17:07:00.000,68.45,64.81
370,SpokaneSwingBridge,2020-05-26T16:58:00.000,86.9,69.92
371,SpokaneSwingBridge,2020-05-26T17:04:00.000,87.0,70.77
372,35thAveSW_SWMyrtleSt,2020-05-26T17:20:00.000,65.7,65.7
373,HarborAveUpperNorthBridge,2020-05-26T17:10:00.000,94.0,64.46
374,HarborAveUpperNorthBridge,2020-05-26T17:13:00.000,93.9,64.69
375,AlbroPlaceAirportWay,2020-05-26T17:13:00.000,16.97,18.6
376,AlbroPlaceAirportWay,2020-05-26T17:16:00.000,16.89,18.61
377,RooseveltWay_NE80thSt,2020-05-26T17:15:00.000,70.45,70.45
378,NE45StViaduct,2020-05-26T17:15:00.000,79.99,65.62
379,MagnoliaBridge,2020-05-26T17:08:00.000,88.6,67.83
380,MagnoliaBridge,2020-05-26T17:15:00.000,88.2,68.52
381,MagnoliaBridge,2020-05-26T17:18:00.000,87.9,68.37
382,MagnoliaBridge,2020-05-26T17:20:00.000,87.8,68.89
383,AuroraBridge,2020-05-26T17:14:00.000,68.41,64.82
384,SpokaneSwingBridge,2020-05-26T17:07:00.000,87.0,71.0
385,SpokaneSwingBridge,2020-05-26T17:09:00.000,87.0,70.8
386,SpokaneSwingBridge,2020-05-26T17:14:00.000,87.0,71.18
387,SpokaneSwingBridge,2020-05-26T17:16:00.000,86.9,71.29
388,SpokaneSwingBridge,2020-05-26T17:18:00.000,86.9,71.34
389,HarborAveUpperNorthBridge,2020-05-26T17:27:00.000,93.5,65.1
390,HarborAveUpperNorthBridge,2020-05-26T17:29:00.000,93.5,65.1
391,AlbroPlaceAirportWay,2020-05-26T17:26:00.000,16.66,18.45
392,RooseveltWay_NE80thSt,2020-05-26T17:23:00.000,70.06,70.06
393,NE45StViaduct,2020-05-26T17:16:00.000,80.1,65.65
394,NE45StViaduct,2020-05-26T17:22:00.000,80.3,65.6
395,AuroraBridge,2020-05-26T17:16:00.000,68.4,64.64
396,AuroraBridge,2020-05-26T17:23:00.000,68.35,64.81
397,SpokaneSwingBridge,2020-05-26T17:16:00.000,86.9,71.29
398,HarborAveUpperNorthBridge,2020-05-26T17:28:00.000,93.5,65.05
399,HarborAveUpperNorthBridge,2020-05-26T17:40:00.000,93.1,64.73
400,35thAveSW_SWMyrtleSt,2020-05-26T17:27:00.000,65.79,65.79
401,35thAveSW_SWMyrtleSt,2020-05-26T17:30:00.000,65.81,65.81
402,35thAveSW_SWMyrtleSt,2020-05-26T17:33:00.000,65.84,65.84
403,AlbroPlaceAirportWay,2020-05-26T17:33:00.000,16.5,18.43
404,NE45StViaduct,2019-09-17T19:51:00.000,60.14,59.5
405,NE45StViaduct,2019-09-17T19:53:00.000,60.12,59.38
406,35thAveSW_SWMyrtleSt,2019-09-17T19:51:00.000,63.59,63.59
407,35thAveSW_SWMyrtleSt,2019-09-17T19:52:00.000,63.58,63.58
408,HarborAveUpperNorthBridge,2019-09-17T20:07:00.000,61.28,58.51
409,HarborAveUpperNorthBridge,2019-09-17T20:08:00.000,61.25,58.48
410,HarborAveUpperNorthBridge,2019-09-17T20:09:00.000,61.23,58.43
411,HarborAveUpperNorthBridge,2019-09-17T20:10:00.000,61.2,58.36
412,35thAveSW_SWMyrtleSt,2019-09-17T19:56:00.000,63.55,63.55
413,35thAveSW_SWMyrtleSt,2019-09-17T19:57:00.000,63.56,63.56
414,35thAveSW_SWMyrtleSt,2019-09-17T19:58:00.000,63.55,63.55
415,35thAveSW_SWMyrtleSt,2019-09-17T19:59:00.000,63.53,63.53
416,35thAveSW_SWMyrtleSt,2019-09-17T20:00:00.000,63.51,63.51
417,35thAveSW_SWMyrtleSt,2019-09-17T20:01:00.000,63.52,63.52
418,35thAveSW_SWMyrtleSt,2019-09-17T20:02:00.000,63.51,63.51
419,35thAveSW_SWMyrtleSt,2019-09-17T20:03:00.000,63.5,63.5
420,35thAveSW_SWMyrtleSt,2019-09-17T20:04:00.000,63.48,63.48
421,35thAveSW_SWMyrtleSt,2019-09-17T20:05:00.000,63.48,63.48
422,35thAveSW_SWMyrtleSt,2019-09-17T20:06:00.000,63.47,63.47
423,35thAveSW_SWMyrtleSt,2019-09-17T20:07:00.000,63.47,63.47
424,35thAveSW_SWMyrtleSt,2019-09-17T20:08:00.000,63.44,63.44
425,35thAveSW_SWMyrtleSt,2019-09-17T20:09:00.000,63.41,63.41
426,35thAveSW_SWMyrtleSt,2019-09-17T20:10:00.000,63.4,63.4
427,AuroraBridge,2019-09-17T19:55:00.000,62.27,58.94
428,AuroraBridge,2019-09-17T19:56:00.000,62.27,58.95
429,AuroraBridge,2019-09-17T19:57:00.000,62.27,58.97
430,AuroraBridge,2019-09-17T19:58:00.000,62.25,59.06
431,AuroraBridge,2019-09-17T19:59:00.000,62.23,59.06
432,AuroraBridge,2019-09-17T20:00:00.000,62.22,59.0
433,AuroraBridge,2019-09-17T20:01:00.000,62.22,58.88
434,AuroraBridge,2019-09-17T20:02:00.000,62.19,58.75
435,AuroraBridge,2019-09-17T20:03:00.000,62.18,58.66
436,AuroraBridge,2019-09-17T20:04:00.000,62.18,58.75
437,AuroraBridge,2019-09-17T20:05:00.000,62.18,58.76
438,AuroraBridge,2019-09-17T20:06:00.000,62.17,58.59
439,AuroraBridge,2019-09-17T20:07:00.000,62.14,58.54
440,AuroraBridge,2019-09-17T20:08:00.000,62.13,58.6
441,AuroraBridge,2019-09-17T20:09:00.000,62.13,58.53
442,SpokaneSwingBridge,2019-09-17T19:55:00.000,60.72,64.47
443,SpokaneSwingBridge,2019-09-17T19:56:00.000,60.7,64.4
444,SpokaneSwingBridge,2019-09-17T19:57:00.000,60.68,64.44
445,SpokaneSwingBridge,2019-09-17T19:58:00.000,60.66,64.21
446,SpokaneSwingBridge,2019-09-17T19:59:00.000,60.63,64.28
447,SpokaneSwingBridge,2019-09-17T20:00:00.000,60.61,64.3
448,SpokaneSwingBridge,2019-09-17T20:01:00.000,60.58,64.19
449,SpokaneSwingBridge,2019-09-17T20:02:00.000,60.58,64.21
450,SpokaneSwingBridge,2019-09-17T20:03:00.000,60.54,64.3
451,SpokaneSwingBridge,2019-09-17T20:04:00.000,60.52,64.28
452,SpokaneSwingBridge,2019-09-17T20:05:00.000,60.49,64.21
453,SpokaneSwingBridge,2019-09-17T20:06:00.000,60.49,64.26
454,SpokaneSwingBridge,2019-09-17T20:07:00.000,60.45,64.15
455,SpokaneSwingBridge,2019-09-17T20:08:00.000,60.43,64.11
456,SpokaneSwingBridge,2019-09-17T20:09:00.000,60.4,64.2
457,35thAveSW_SWMyrtleSt,2019-09-17T20:06:00.000,63.47,63.47
458,35thAveSW_SWMyrtleSt,2019-09-17T20:07:00.000,63.47,63.47
459,35thAveSW_SWMyrtleSt,2019-09-17T20:08:00.000,63.44,63.44
460,35thAveSW_SWMyrtleSt,2019-09-17T20:09:00.000,63.41,63.41
461,35thAveSW_SWMyrtleSt,2019-09-17T20:10:00.000,63.4,63.4
462,35thAveSW_SWMyrtleSt,2019-09-17T20:11:00.000,63.39,63.39
463,35thAveSW_SWMyrtleSt,2019-09-17T20:12:00.000,63.39,63.39
464,35thAveSW_SWMyrtleSt,2019-09-17T20:13:00.000,63.38,63.38
465,35thAveSW_SWMyrtleSt,2019-09-17T20:14:00.000,63.36,63.36
466,35thAveSW_SWMyrtleSt,2019-09-17T20:15:00.000,63.35,63.35
467,35thAveSW_SWMyrtleSt,2019-09-17T20:16:00.000,63.33,63.33
468,35thAveSW_SWMyrtleSt,2019-09-17T20:17:00.000,63.31,63.31
469,35thAveSW_SWMyrtleSt,2019-09-17T20:18:00.000,63.31,63.31
470,35thAveSW_SWMyrtleSt,2019-09-17T20:19:00.000,63.31,63.31
471,35thAveSW_SWMyrtleSt,2019-09-17T20:20:00.000,63.3,63.3
472,AlbroPlaceAirportWay,2019-09-17T20:16:00.000,22.28,26.29
473,AlbroPlaceAirportWay,2019-09-17T20:17:00.000,22.29,26.36
474,AlbroPlaceAirportWay,2019-09-17T20:18:00.000,22.29,26.42
475,AlbroPlaceAirportWay,2019-09-17T20:19:00.000,22.29,26.42
476,AlbroPlaceAirportWay,2019-09-17T20:20:00.000,22.31,26.45
477,AlbroPlaceAirportWay,2019-09-17T20:21:00.000,22.31,26.43
478,AlbroPlaceAirportWay,2019-09-17T20:22:00.000,22.31,26.36
479,AlbroPlaceAirportWay,2019-09-17T20:23:00.000,22.31,26.3
480,AlbroPlaceAirportWay,2019-09-17T20:24:00.000,22.31,26.29
481,AlbroPlaceAirportWay,2019-09-17T20:25:00.000,22.31,26.27
482,AlbroPlaceAirportWay,2019-09-17T20:26:00.000,22.32,26.24
483,AlbroPlaceAirportWay,2019-09-17T20:27:00.000,22.33,26.23
484,MagnoliaBridge,2019-09-18T15:16:00.000,82.7,66.39
485,MagnoliaBridge,2019-09-18T15:17:00.000,82.6,66.54
486,MagnoliaBridge,2019-09-18T15:18:00.000,82.6,66.67
487,MagnoliaBridge,2019-09-18T15:19:00.000,82.6,66.67
488,RooseveltWay_NE80thSt,2020-05-26T13:40:00.000,71.08,71.08
489,AlbroPlaceAirportWay,2020-05-26T17:40:00.000,16.32,18.96
490,35thAveSW_SWMyrtleSt,2020-05-26T17:40:00.000,65.89,65.89
491,RooseveltWay_NE80thSt,2020-05-26T17:34:00.000,69.57,69.57
492,RooseveltWay_NE80thSt,2020-05-26T17:37:00.000,69.43,69.43
493,AuroraBridge,2020-05-26T17:32:00.000,68.26,64.45
494,AuroraBridge,2020-05-26T17:36:00.000,68.2,64.6
495,MagnoliaBridge,2020-05-26T17:34:00.000,86.8,66.51
496,NE45StViaduct,2020-05-26T17:30:00.000,80.5,65.52
497,NE45StViaduct,2020-05-26T17:35:00.000,80.5,65.3
498,SpokaneSwingBridge,2020-05-26T17:28:00.000,86.4,71.67
499,SpokaneSwingBridge,2020-05-26T17:29:00.000,86.4,71.8
500,SpokaneSwingBridge,2020-05-26T17:30:00.000,86.4,71.87
501,SpokaneSwingBridge,2020-05-26T17:31:00.000,86.3,71.85
502,SpokaneSwingBridge,2020-05-26T17:32:00.000,86.3,71.86
503,AlbroPlaceAirportWay,2019-09-17T20:28:00.000,22.34,26.25
504,AlbroPlaceAirportWay,2019-09-17T20:29:00.000,22.34,26.25
505,SpokaneSwingBridge,2020-05-26T17:33:00.000,86.2,71.89
506,HarborAveUpperNorthBridge,2019-09-17T01:46:00.000,60.61,57.8
507,HarborAveUpperNorthBridge,2019-09-17T01:47:00.000,60.6,57.81
508,HarborAveUpperNorthBridge,2019-09-17T01:48:00.000,60.59,57.78
509,HarborAveUpperNorthBridge,2019-09-17T01:49:00.000,60.57,57.77
510,HarborAveUpperNorthBridge,2019-09-17T01:50:00.000,60.56,57.77
511,HarborAveUpperNorthBridge,2019-09-17T01:51:00.000,60.54,57.8
512,HarborAveUpperNorthBridge,2019-09-17T01:52:00.000,60.52,57.83
513,HarborAveUpperNorthBridge,2019-09-17T01:53:00.000,60.51,57.84
514,HarborAveUpperNorthBridge,2019-09-17T01:54:00.000,60.5,57.82
515,HarborAveUpperNorthBridge,2019-09-17T01:55:00.000,60.48,57.84
516,HarborAveUpperNorthBridge,2019-09-17T01:56:00.000,60.47,57.87
517,HarborAveUpperNorthBridge,2019-09-17T01:57:00.000,60.47,57.89
518,HarborAveUpperNorthBridge,2019-09-17T01:58:00.000,60.45,57.95
519,HarborAveUpperNorthBridge,2019-09-17T01:59:00.000,60.43,57.99
520,HarborAveUpperNorthBridge,2019-09-17T02:00:00.000,60.42,58.02
521,RooseveltWay_NE80thSt,2019-09-17T02:46:00.000,61.09,61.09
522,RooseveltWay_NE80thSt,2019-09-17T02:47:00.000,61.08,61.08
523,RooseveltWay_NE80thSt,2019-09-17T02:48:00.000,61.08,61.08
524,RooseveltWay_NE80thSt,2019-09-17T02:49:00.000,61.08,61.08
525,RooseveltWay_NE80thSt,2019-09-17T02:50:00.000,61.08,61.08
526,RooseveltWay_NE80thSt,2019-09-17T02:51:00.000,61.07,61.07
527,RooseveltWay_NE80thSt,2019-09-17T02:52:00.000,61.08,61.08
528,RooseveltWay_NE80thSt,2019-09-17T02:53:00.000,61.08,61.08
529,RooseveltWay_NE80thSt,2019-09-17T02:54:00.000,61.08,61.08
530,RooseveltWay_NE80thSt,2019-09-17T02:55:00.000,61.08,61.08
531,RooseveltWay_NE80thSt,2019-09-17T02:56:00.000,61.07,61.07
532,RooseveltWay_NE80thSt,2019-09-17T02:57:00.000,61.08,61.08
533,RooseveltWay_NE80thSt,2019-09-17T02:58:00.000,61.08,61.08
534,RooseveltWay_NE80thSt,2019-09-17T02:59:00.000,61.08,61.08
535,RooseveltWay_NE80thSt,2019-09-17T03:00:00.000,61.08,61.08
536,SpokaneSwingBridge,2019-09-17T02:46:00.000,58.41,62.02
537,SpokaneSwingBridge,2019-09-17T02:47:00.000,58.41,62.11
538,SpokaneSwingBridge,2019-09-17T02:48:00.000,58.4,61.99
539,SpokaneSwingBridge,2019-09-17T02:49:00.000,58.4,62.13
540,SpokaneSwingBridge,2019-09-17T02:50:00.000,58.4,62.13
541,SpokaneSwingBridge,2019-09-17T02:51:00.000,58.4,62.16
542,SpokaneSwingBridge,2019-09-17T02:52:00.000,58.4,62.23
543,SpokaneSwingBridge,2019-09-17T02:53:00.000,58.39,62.27
544,SpokaneSwingBridge,2019-09-17T02:54:00.000,58.39,62.41
545,SpokaneSwingBridge,2019-09-17T02:55:00.000,58.38,62.45
546,SpokaneSwingBridge,2019-09-17T02:56:00.000,58.37,62.5
547,SpokaneSwingBridge,2019-09-17T02:57:00.000,58.37,62.5
548,SpokaneSwingBridge,2019-09-17T02:58:00.000,58.36,62.51
549,SpokaneSwingBridge,2019-09-17T02:59:00.000,58.36,62.3
550,SpokaneSwingBridge,2019-09-17T03:00:00.000,58.36,62.21
551,NE45StViaduct,2019-09-17T02:46:00.000,62.46,58.79
552,NE45StViaduct,2019-09-17T02:47:00.000,62.45,58.79
553,NE45StViaduct,2019-09-17T02:48:00.000,62.44,58.79
554,NE45StViaduct,2019-09-17T02:49:00.000,62.42,58.82
555,NE45StViaduct,2019-09-17T02:50:00.000,62.42,58.83
556,NE45StViaduct,2019-09-17T02:51:00.000,62.4,58.85
557,NE45StViaduct,2019-09-17T02:52:00.000,62.39,58.83
558,NE45StViaduct,2019-09-17T02:53:00.000,62.38,58.84
559,NE45StViaduct,2019-09-17T02:54:00.000,62.37,58.86
560,NE45StViaduct,2019-09-17T02:55:00.000,62.36,58.86
561,NE45StViaduct,2019-09-17T02:56:00.000,62.35,58.87
562,NE45StViaduct,2019-09-17T02:57:00.000,62.34,58.88
563,NE45StViaduct,2019-09-17T02:58:00.000,62.34,58.88
564,NE45StViaduct,2019-09-17T02:59:00.000,62.32,58.92
565,NE45StViaduct,2019-09-17T03:00:00.000,62.32,58.95
566,MagnoliaBridge,2019-09-17T02:46:00.000,60.24,57.6
567,MagnoliaBridge,2019-09-17T02:47:00.000,60.24,57.58
568,MagnoliaBridge,2019-09-17T02:48:00.000,60.22,57.55
569,MagnoliaBridge,2019-09-17T02:49:00.000,60.2,57.51
570,MagnoliaBridge,2019-09-17T02:50:00.000,60.2,57.5
571,MagnoliaBridge,2019-09-17T02:51:00.000,60.2,57.47
572,MagnoliaBridge,2019-09-17T02:52:00.000,60.2,57.48
573,MagnoliaBridge,2019-09-17T02:53:00.000,60.19,57.45
574,MagnoliaBridge,2019-09-17T02:54:00.000,60.16,57.43
575,MagnoliaBridge,2019-09-17T02:55:00.000,60.16,57.43
576,MagnoliaBridge,2019-09-17T02:56:00.000,60.15,57.42
577,MagnoliaBridge,2019-09-17T02:57:00.000,60.13,57.42
578,MagnoliaBridge,2019-09-17T02:58:00.000,60.11,57.43
579,MagnoliaBridge,2019-09-17T02:59:00.000,60.11,57.43
580,MagnoliaBridge,2019-09-17T03:00:00.000,60.11,57.43
581,SpokaneSwingBridge,2019-09-17T14:18:00.000,62.54,62.0
582,SpokaneSwingBridge,2019-09-17T14:19:00.000,62.54,62.02
583,SpokaneSwingBridge,2019-09-17T14:20:00.000,62.54,62.0
584,RooseveltWay_NE80thSt,2019-09-17T14:15:00.000,63.79,63.79
585,RooseveltWay_NE80thSt,2019-09-17T14:16:00.000,63.74,63.74
586,RooseveltWay_NE80thSt,2019-09-17T14:17:00.000,63.72,63.72
587,RooseveltWay_NE80thSt,2019-09-17T14:18:00.000,63.68,63.68
588,RooseveltWay_NE80thSt,2019-09-17T14:19:00.000,63.66,63.66
589,RooseveltWay_NE80thSt,2019-09-17T14:20:00.000,63.63,63.63
590,RooseveltWay_NE80thSt,2019-09-17T14:21:00.000,63.61,63.61
591,RooseveltWay_NE80thSt,2019-09-17T14:22:00.000,63.62,63.62
592,RooseveltWay_NE80thSt,2019-09-17T14:23:00.000,63.63,63.63
593,RooseveltWay_NE80thSt,2019-09-17T14:24:00.000,63.64,63.64
594,RooseveltWay_NE80thSt,2019-09-17T14:25:00.000,63.65,63.65
595,RooseveltWay_NE80thSt,2019-09-17T14:26:00.000,63.66,63.66
596,RooseveltWay_NE80thSt,2019-09-17T14:27:00.000,63.66,63.66
597,RooseveltWay_NE80thSt,2019-09-17T14:28:00.000,63.66,63.66
598,RooseveltWay_NE80thSt,2019-09-17T14:29:00.000,63.64,63.64
599,AuroraBridge,2019-09-17T14:15:00.000,62.42,59.94
600,AuroraBridge,2019-09-17T14:16:00.000,62.42,59.89
601,AuroraBridge,2019-09-17T14:17:00.000,62.42,59.83
602,AuroraBridge,2019-09-17T14:18:00.000,62.42,59.86
603,AuroraBridge,2019-09-17T14:19:00.000,62.42,59.89
604,AuroraBridge,2019-09-17T14:20:00.000,62.42,59.98
605,AuroraBridge,2019-09-17T14:21:00.000,62.42,60.05
606,AuroraBridge,2019-09-17T14:22:00.000,62.42,60.11
607,AuroraBridge,2019-09-17T14:23:00.000,62.42,60.09
608,NE45StViaduct,2019-09-17T20:49:00.000,59.53,57.64
609,NE45StViaduct,2019-09-17T20:50:00.000,59.53,57.66
610,NE45StViaduct,2019-09-17T20:51:00.000,59.51,57.72
611,NE45StViaduct,2019-09-17T20:52:00.000,59.5,57.73
612,NE45StViaduct,2019-09-17T20:53:00.000,59.49,57.69
613,NE45StViaduct,2019-09-17T20:54:00.000,59.47,57.68
614,NE45StViaduct,2019-09-17T20:55:00.000,59.46,57.65
615,NE45StViaduct,2019-09-17T20:56:00.000,59.45,57.6
616,NE45StViaduct,2019-09-17T20:57:00.000,59.44,57.56
617,NE45StViaduct,2019-09-17T20:58:00.000,59.43,57.56
618,NE45StViaduct,2019-09-17T20:59:00.000,59.42,57.56
619,NE45StViaduct,2019-09-17T21:00:00.000,59.41,57.56
620,SpokaneSwingBridge,2019-09-17T20:45:00.000,59.73,64.49
621,SpokaneSwingBridge,2019-09-17T20:46:00.000,59.72,64.32
622,SpokaneSwingBridge,2019-09-17T20:47:00.000,59.7,64.36
623,SpokaneSwingBridge,2019-09-17T20:48:00.000,59.69,64.3
624,SpokaneSwingBridge,2019-09-17T20:49:00.000,59.68,64.38
625,SpokaneSwingBridge,2019-09-17T20:50:00.000,59.66,64.42
626,SpokaneSwingBridge,2019-09-17T20:51:00.000,59.64,64.44
627,SpokaneSwingBridge,2019-09-17T20:52:00.000,59.63,64.46
628,SpokaneSwingBridge,2019-09-17T20:53:00.000,59.6,64.38
629,SpokaneSwingBridge,2019-09-17T20:54:00.000,59.6,64.27
630,SpokaneSwingBridge,2019-09-17T20:55:00.000,59.59,64.27
631,SpokaneSwingBridge,2019-09-17T20:56:00.000,59.58,64.41
632,SpokaneSwingBridge,2019-09-17T20:57:00.000,59.56,64.42
633,SpokaneSwingBridge,2019-09-17T20:58:00.000,59.55,64.43
634,SpokaneSwingBridge,2019-09-17T20:59:00.000,59.54,64.4
635,MagnoliaBridge,2019-09-17T20:46:00.000,58.04,57.67
636,MagnoliaBridge,2019-09-17T20:47:00.000,58.03,57.73
637,MagnoliaBridge,2019-09-17T20:48:00.000,58.01,57.79
638,MagnoliaBridge,2019-09-17T20:49:00.000,58.0,57.82
639,MagnoliaBridge,2019-09-17T20:50:00.000,58.0,57.81
640,MagnoliaBridge,2019-09-17T20:51:00.000,57.97,57.79
641,MagnoliaBridge,2019-09-17T20:52:00.000,57.96,57.75
642,MagnoliaBridge,2019-09-17T20:53:00.000,57.96,57.74
643,MagnoliaBridge,2019-09-17T20:54:00.000,57.94,57.69
644,MagnoliaBridge,2019-09-17T20:55:00.000,57.92,57.66
645,MagnoliaBridge,2019-09-17T20:56:00.000,57.92,57.66
646,MagnoliaBridge,2019-09-17T20:57:00.000,57.92,57.65
647,MagnoliaBridge,2019-09-17T20:58:00.000,57.91,57.65
648,MagnoliaBridge,2019-09-17T20:59:00.000,57.9,57.65
649,MagnoliaBridge,2019-09-17T21:00:00.000,57.88,57.66
650,HarborAveUpperNorthBridge,2019-09-17T20:56:00.000,60.15,57.38
651,HarborAveUpperNorthBridge,2019-09-17T20:57:00.000,60.12,57.33
652,HarborAveUpperNorthBridge,2019-09-17T20:58:00.000,60.11,57.2
653,HarborAveUpperNorthBridge,2019-09-17T20:59:00.000,60.09,57.14
654,HarborAveUpperNorthBridge,2019-09-17T21:00:00.000,60.07,57.11
655,HarborAveUpperNorthBridge,2019-09-17T21:01:00.000,60.05,57.09
656,HarborAveUpperNorthBridge,2019-09-17T21:02:00.000,60.03,57.08
657,HarborAveUpperNorthBridge,2019-09-17T21:03:00.000,60.02,57.12
658,HarborAveUpperNorthBridge,2019-09-17T21:04:00.000,59.99,57.17
659,HarborAveUpperNorthBridge,2019-09-17T21:05:00.000,59.97,57.2
660,HarborAveUpperNorthBridge,2019-09-17T21:06:00.000,59.97,57.26
661,HarborAveUpperNorthBridge,2019-09-17T21:07:00.000,59.94,57.26
662,HarborAveUpperNorthBridge,2019-09-17T21:08:00.000,59.93,57.15
663,HarborAveUpperNorthBridge,2019-09-17T21:09:00.000,59.91,57.07
664,HarborAveUpperNorthBridge,2019-09-17T21:10:00.000,59.89,57.07
665,35thAveSW_SWMyrtleSt,2019-09-17T21:06:00.000,63.1,63.1
666,35thAveSW_SWMyrtleSt,2019-09-17T21:07:00.000,63.09,63.09
667,35thAveSW_SWMyrtleSt,2019-09-17T21:08:00.000,63.08,63.08
668,35thAveSW_SWMyrtleSt,2019-09-17T21:09:00.000,63.08,63.08
669,35thAveSW_SWMyrtleSt,2019-09-17T21:10:00.000,63.08,63.08
670,35thAveSW_SWMyrtleSt,2019-09-17T21:11:00.000,63.07,63.07
671,35thAveSW_SWMyrtleSt,2019-09-17T21:12:00.000,63.06,63.06
672,35thAveSW_SWMyrtleSt,2019-09-17T21:13:00.000,63.05,63.05
673,35thAveSW_SWMyrtleSt,2019-09-17T21:14:00.000,63.04,63.04
674,35thAveSW_SWMyrtleSt,2019-09-17T21:15:00.000,63.04,63.04
675,35thAveSW_SWMyrtleSt,2019-09-17T21:16:00.000,63.05,63.05
676,35thAveSW_SWMyrtleSt,2019-09-17T21:17:00.000,63.05,63.05
677,35thAveSW_SWMyrtleSt,2019-09-17T21:18:00.000,63.05,63.05
678,35thAveSW_SWMyrtleSt,2019-09-17T21:19:00.000,63.04,63.04
679,35thAveSW_SWMyrtleSt,2019-09-18T15:16:00.000,66.34,66.34
680,35thAveSW_SWMyrtleSt,2019-09-18T15:17:00.000,66.36,66.36
681,35thAveSW_SWMyrtleSt,2019-09-18T15:18:00.000,66.37,66.37
682,35thAveSW_SWMyrtleSt,2019-09-18T15:19:00.000,66.38,66.38
683,35thAveSW_SWMyrtleSt,2019-09-18T15:20:00.000,66.38,66.38
684,35thAveSW_SWMyrtleSt,2019-09-18T15:21:00.000,66.4,66.4
685,35thAveSW_SWMyrtleSt,2019-09-18T15:22:00.000,66.42,66.42
686,35thAveSW_SWMyrtleSt,2019-09-18T15:23:00.000,66.43,66.43
687,35thAveSW_SWMyrtleSt,2019-09-18T15:24:00.000,66.43,66.43
688,35thAveSW_SWMyrtleSt,2019-09-18T15:25:00.000,66.44,66.44
689,35thAveSW_SWMyrtleSt,2019-09-18T15:26:00.000,66.46,66.46
690,35thAveSW_SWMyrtleSt,2019-09-18T15:27:00.000,66.47,66.47
691,35thAveSW_SWMyrtleSt,2019-09-18T15:28:00.000,66.48,66.48
692,35thAveSW_SWMyrtleSt,2019-09-18T15:29:00.000,66.49,66.49
693,35thAveSW_SWMyrtleSt,2019-09-18T15:30:00.000,66.49,66.49
694,AuroraBridge,2019-09-18T15:16:00.000,71.32,63.2
695,AuroraBridge,2019-09-18T15:17:00.000,71.32,62.73
696,AuroraBridge,2019-09-18T15:18:00.000,71.29,62.87
697,AuroraBridge,2019-09-18T15:19:00.000,71.27,62.97
698,AuroraBridge,2019-09-18T15:20:00.000,71.27,63.13
699,AuroraBridge,2019-09-18T15:21:00.000,71.24,63.43
700,AuroraBridge,2019-09-18T15:22:00.000,71.22,63.32
701,AuroraBridge,2019-09-18T15:23:00.000,71.21,63.19
702,AuroraBridge,2019-09-18T15:24:00.000,71.2,63.08
703,AuroraBridge,2019-09-18T15:25:00.000,71.17,62.94
704,AuroraBridge,2019-09-18T15:26:00.000,71.16,62.85
705,AuroraBridge,2019-09-18T15:27:00.000,71.13,62.78
706,AuroraBridge,2019-09-18T15:28:00.000,71.11,62.59
707,AuroraBridge,2019-09-18T15:29:00.000,71.11,62.5
708,AuroraBridge,2019-09-18T15:30:00.000,71.1,62.63
709,RooseveltWay_NE80thSt,2020-05-26T17:58:00.000,68.7,68.7
710,HarborAveUpperNorthBridge,2019-09-18T02:06:00.000,56.89,55.72
711,HarborAveUpperNorthBridge,2019-09-18T02:07:00.000,56.88,55.71
712,HarborAveUpperNorthBridge,2019-09-18T02:08:00.000,56.87,55.72
713,HarborAveUpperNorthBridge,2019-09-18T02:09:00.000,56.86,55.73
714,HarborAveUpperNorthBridge,2019-09-18T02:10:00.000,56.86,55.73
715,HarborAveUpperNorthBridge,2019-09-18T02:11:00.000,56.85,55.73
716,HarborAveUpperNorthBridge,2019-09-18T02:12:00.000,56.84,55.71
717,HarborAveUpperNorthBridge,2019-09-18T02:13:00.000,56.83,55.69
718,HarborAveUpperNorthBridge,2019-09-18T02:14:00.000,56.82,55.68
719,HarborAveUpperNorthBridge,2019-09-18T02:15:00.000,56.82,55.67
720,HarborAveUpperNorthBridge,2019-09-18T02:16:00.000,56.81,55.69
721,HarborAveUpperNorthBridge,2019-09-18T02:17:00.000,56.8,55.7
722,HarborAveUpperNorthBridge,2019-09-18T02:18:00.000,56.79,55.71
723,HarborAveUpperNorthBridge,2019-09-18T02:19:00.000,56.78,55.69
724,HarborAveUpperNorthBridge,2019-09-18T02:20:00.000,56.77,55.7
725,AuroraBridge,2019-09-18T02:06:00.000,60.08,55.77
726,AuroraBridge,2019-09-18T02:07:00.000,60.08,55.79
727,AuroraBridge,2019-09-18T02:08:00.000,60.08,55.79
728,AuroraBridge,2019-09-18T02:09:00.000,60.08,55.85
729,AuroraBridge,2019-09-18T02:10:00.000,60.07,55.85
730,AuroraBridge,2019-09-18T02:11:00.000,60.06,55.85
731,AuroraBridge,2019-09-18T02:12:00.000,60.06,55.82
732,AuroraBridge,2019-09-18T02:13:00.000,60.04,55.81
733,AuroraBridge,2019-09-18T02:14:00.000,60.04,55.78
734,AuroraBridge,2019-09-18T02:15:00.000,60.04,55.76
735,AuroraBridge,2019-09-18T02:16:00.000,60.04,55.73
736,AuroraBridge,2019-09-18T02:17:00.000,60.04,55.69
737,AuroraBridge,2019-09-18T02:18:00.000,60.04,55.69
